0405132 (0, 3) (1, 0) (3, 0) False
0405141 (0, 3) (1, 0) (3, 1) False
0405142 (0, 3) (1, 0) (3, 1) False
0405151 (0, 3) (1, 0) (3, 2) False
0405152 (0, 3) (1, 0) (3, 2) False
0405161 (0, 3) (1, 0) (3, 3) False
0405162 (0, 3) (1, 0) (3, 3) False
0406011 (0, 3) (1, 1) (0, 0) False
0406012 (0, 3) (1, 1) (0, 0) False
0406021 (0, 3) (1, 1) (0, 1) False
0406022 (0, 3) (1, 1) (0, 1) False
0406031 (0, 3) (1, 1) (0, 2) False
0406032 (0, 3) (1, 1) (0, 2) False
0406041 (0, 3) (1, 1) (0, 3) False
0406042 (0, 3) (1, 1) (0, 3) False
0406051 (0, 3) (1, 1) (1, 0) False
0406052 (0, 3) (1, 1) (1, 0) False
0406061 (0, 3) (1, 1) (1, 1) False
0406062 (0, 3) (1, 1) (1, 1) False
0406071 (0, 3) (1, 1) (1, 2) False
0406072 (0, 3) (1, 1) (1, 2) False
0406081 (0, 3) (1, 1) (1, 3) False
0406082 (0, 3) (1, 1) (1, 3) False
0406091 (0, 3) (1, 1) (2, 0) False
0406092 (0, 3) (1, 1) (2, 0) False
0406101 (0, 3) (1, 1) (2, 1) False
0406102 (0, 3) (1, 1) (2, 1) False
0406111 (0, 3) (1, 1) (2, 2) False
0406112 (0, 3) (1, 1) (2, 2) False
0406121 (0, 3) (1, 1) (2, 3) False
0406122 (0, 3) (1, 1) (2, 3) False
0406131 (0, 3) (1, 1) (3, 0) False
0406132 (0, 3) (1, 1) (3, 0) False
0406141 (0, 3) (1, 1) (3, 1) False
0406142 (0, 3) (1, 1) (3, 1) False
0406151 (0, 3) (1, 1) (3, 2) False
0406152 (0, 3) (1, 1) (3, 2) False
0406161 (0, 3) (1, 1) (3, 3) False
0406162 (0, 3) (1, 1) (3, 3) False
0407011 (0, 3) (1, 2) (0, 0) False
0407012 (0, 3) (1, 2) (0, 0) False
0407021 (0, 3) (1, 2) (0, 1) False
0407022 (0, 3) (1, 2) (0, 1) False
0407031 (0, 3) (1, 2) (0, 2) False
0407032 (0, 3) (1, 2) (0, 2) False
0407041 (0, 3) (1, 2) (0, 3) True
0407042 (0, 3) (1, 2) (0, 3) True
0407051 (0, 3) (1, 2) (1, 0) False
0407052 (0, 3) (1, 2) (1, 0) False
0407061 (0, 3) (1, 2) (1, 1) False
0407062 (0, 3) (1, 2) (1, 1) False
0407071 (0, 3) (1, 2) (1, 2) False
0407072 (0, 3) (1, 2) (1, 2) False
0407081 (0, 3) (1, 2) (1, 3) False
0407082 (0, 3) (1, 2) (1, 3) False
0407091 (0, 3) (1, 2) (2, 0) False
0407092 (0, 3) (1, 2) (2, 0) False
0407101 (0, 3) (1, 2) (2, 1) False
0407102 (0, 3) (1, 2) (2, 1) False
0407111 (0, 3) (1, 2) (2, 2) False
0407112 (0, 3) (1, 2) (2, 2) False
0407121 (0, 3) (1, 2) (2, 3) False
0407122 (0, 3) (1, 2) (2, 3) False
0407131 (0, 3) (1, 2) (3, 0) False
0407132 (0, 3) (1, 2) (3, 0) False
0407141 (0, 3) (1, 2) (3, 1) False
0407142 (0, 3) (1, 2) (3, 1) False
0407151 (0, 3) (1, 2) (3, 2) False
0407152 (0, 3) (1, 2) (3, 2) False
0407161 (0, 3) (1, 2) (3, 3) False
0407162 (0, 3) (1, 2) (3, 3) False
0408011 (0, 3) (1, 3) (0, 0) False
0408012 (0, 3) (1, 3) (0, 0) False
0408021 (0, 3) (1, 3) (0, 1) False
0408022 (0, 3) (1, 3) (0, 1) False
0408031 (0, 3) (1, 3) (0, 2) False
0408032 (0, 3) (1, 3) (0, 2) False
0408041 (0, 3) (1, 3) (0, 3) True
0408042 (0, 3) (1, 3) (0, 3) True
0408051 (0, 3) (1, 3) (1, 0) False
0408052 (0, 3) (1, 3) (1, 0) False
0408061 (0, 3) (1, 3) (1, 1) False
0408062 (0, 3) (1, 3) (1, 1) False
0408071 (0, 3) (1, 3) (1, 2) False
0408072 (0, 3) (1, 3) (1, 2) False
0408081 (0, 3) (1, 3) (1, 3) False
0408082 (0, 3) (1, 3) (1, 3) False
0408091 (0, 3) (1, 3) (2, 0) False
0408092 (0, 3) (1, 3) (2, 0) False
0408101 (0, 3) (1, 3) (2, 1) False
0408102 (0, 3) (1, 3) (2, 1) False
0408111 (0, 3) (1, 3) (2, 2) False
0408112 (0, 3) (1, 3) (2, 2) False
0408121 (0, 3) (1, 3) (2, 3) True
0408122 (0, 3) (1, 3) (2, 3) True
0408131 (0, 3) (1, 3) (3, 0) False
0408132 (0, 3) (1, 3) (3, 0) False
0408141 (0, 3) (1, 3) (3, 1) False
0408142 (0, 3) (1, 3) (3, 1) False
0408151 (0, 3) (1, 3) (3, 2) False
0408152 (0, 3) (1, 3) (3, 2) False
0408161 (0, 3) (1, 3) (3, 3) True
0408162 (0, 3) (1, 3) (3, 3) True
0409011 (0, 3) (2, 0) (0, 0) False
0409012 (0, 3) (2, 0) (0, 0) False
0409021 (0, 3) (2, 0) (0, 1) False
0409022 (0, 3) (2, 0) (0, 1) False
0409031 (0, 3) (2, 0) (0, 2) False
0409032 (0, 3) (2, 0) (0, 2) False
0409041 (0, 3) (2, 0) (0, 3) False
0409042 (0, 3) (2, 0) (0, 3) False
0409051 (0, 3) (2, 0) (1, 0) False
0409052 (0, 3) (2, 0) (1, 0) False
0409061 (0, 3) (2, 0) (1, 1) False
0409062 (0, 3) (2, 0) (1, 1) False
0409071 (0, 3) (2, 0) (1, 2) False
0409072 (0, 3) (2, 0) (1, 2) False
0409081 (0, 3) (2, 0) (1, 3) False
0409082 (0, 3) (2, 0) (1, 3) False
0409091 (0, 3) (2, 0) (2, 0) False
0409092 (0, 3) (2, 0) (2, 0) False
0409101 (0, 3) (2, 0) (2, 1) False
0409102 (0, 3) (2, 0) (2, 1) False
0409111 (0, 3) (2, 0) (2, 2) False
0409112 (0, 3) (2, 0) (2, 2) False
0409121 (0, 3) (2, 0) (2, 3) False
0409122 (0, 3) (2, 0) (2, 3) False
0409131 (0, 3) (2, 0) (3, 0) False
0409132 (0, 3) (2, 0) (3, 0) False
0409141 (0, 3) (2, 0) (3, 1) False
0409142 (0, 3) (2, 0) (3, 1) False
0409151 (0, 3) (2, 0) (3, 2) False
0409152 (0, 3) (2, 0) (3, 2) False
0409161 (0, 3) (2, 0) (3, 3) False
0409162 (0, 3) (2, 0) (3, 3) False
0410011 (0, 3) (2, 1) (0, 0) False
0410012 (0, 3) (2, 1) (0, 0) False
0410021 (0, 3) (2, 1) (0, 1) False
0410022 (0, 3) (2, 1) (0, 1) False
0410031 (0, 3) (2, 1) (0, 2) False
0410032 (0, 3) (2, 1) (0, 2) False
0410041 (0, 3) (2, 1) (0, 3) True
0410042 (0, 3) (2, 1) (0, 3) True
0410051 (0, 3) (2, 1) (1, 0) False
0410052 (0, 3) (2, 1) (1, 0) False
0410061 (0, 3) (2, 1) (1, 1) False
0410062 (0, 3) (2, 1) (1, 1) False
0410071 (0, 3) (2, 1) (1, 2) True
0410072 (0, 3) (2, 1) (1, 2) True
0410081 (0, 3) (2, 1) (1, 3) False
0410082 (0, 3) (2, 1) (1, 3) False
0410091 (0, 3) (2, 1) (2, 0) False
0410092 (0, 3) (2, 1) (2, 0) False
0410101 (0, 3) (2, 1) (2, 1) False
0410102 (0, 3) (2, 1) (2, 1) False
0410111 (0, 3) (2, 1) (2, 2) False
0410112 (0, 3) (2, 1) (2, 2) False
0410121 (0, 3) (2, 1) (2, 3) False
0410122 (0, 3) (2, 1) (2, 3) False
0410131 (0, 3) (2, 1) (3, 0) False
0410132 (0, 3) (2, 1) (3, 0) False
0410141 (0, 3) (2, 1) (3, 1) False
0410142 (0, 3) (2, 1) (3, 1) False
0410151 (0, 3) (2, 1) (3, 2) False
0410152 (0, 3) (2, 1) (3, 2) False
0410161 (0, 3) (2, 1) (3, 3) False
0410162 (0, 3) (2, 1) (3, 3) False
0411011 (0, 3) (2, 2) (0, 0) False
0411012 (0, 3) (2, 2) (0, 0) False
0411021 (0, 3) (2, 2) (0, 1) False
0411022 (0, 3) (2, 2) (0, 1) False
0411031 (0, 3) (2, 2) (0, 2) False
0411032 (0, 3) (2, 2) (0, 2) False
0411041 (0, 3) (2, 2) (0, 3) False
0411042 (0, 3) (2, 2) (0, 3) False
0411051 (0, 3) (2, 2) (1, 0) False
0411052 (0, 3) (2, 2) (1, 0) False
0411061 (0, 3) (2, 2) (1, 1) False
0411062 (0, 3) (2, 2) (1, 1) False
0411071 (0, 3) (2, 2) (1, 2) False
0411072 (0, 3) (2, 2) (1, 2) False
0411081 (0, 3) (2, 2) (1, 3) False
0411082 (0, 3) (2, 2) (1, 3) False
0411091 (0, 3) (2, 2) (2, 0) False
0411092 (0, 3) (2, 2) (2, 0) False
0411101 (0, 3) (2, 2) (2, 1) False
0411102 (0, 3) (2, 2) (2, 1) False
0411111 (0, 3) (2, 2) (2, 2) False
0411112 (0, 3) (2, 2) (2, 2) False
0411121 (0, 3) (2, 2) (2, 3) False
0411122 (0, 3) (2, 2) (2, 3) False
0411131 (0, 3) (2, 2) (3, 0) False
0411132 (0, 3) (2, 2) (3, 0) False
0411141 (0, 3) (2, 2) (3, 1) False
0411142 (0, 3) (2, 2) (3, 1) False
0411151 (0, 3) (2, 2) (3, 2) False
0411152 (0, 3) (2, 2) (3, 2) False
0411161 (0, 3) (2, 2) (3, 3) False
0411162 (0, 3) (2, 2) (3, 3) False
0412011 (0, 3) (2, 3) (0, 0) False
0412012 (0, 3) (2, 3) (0, 0) False
0412021 (0, 3) (2, 3) (0, 1) False
0412022 (0, 3) (2, 3) (0, 1) False
0412031 (0, 3) (2, 3) (0, 2) False
0412032 (0, 3) (2, 3) (0, 2) False
0412041 (0, 3) (2, 3) (0, 3) True
0412042 (0, 3) (2, 3) (0, 3) True
0412051 (0, 3) (2, 3) (1, 0) False
0412052 (0, 3) (2, 3) (1, 0) False
0412061 (0, 3) (2, 3) (1, 1) False
0412062 (0, 3) (2, 3) (1, 1) False
0412071 (0, 3) (2, 3) (1, 2) False
0412072 (0, 3) (2, 3) (1, 2) False
0412081 (0, 3) (2, 3) (1, 3) True
0412082 (0, 3) (2, 3) (1, 3) True
0412091 (0, 3) (2, 3) (2, 0) False
0412092 (0, 3) (2, 3) (2, 0) False
0412101 (0, 3) (2, 3) (2, 1) False
0412102 (0, 3) (2, 3) (2, 1) False
0412111 (0, 3) (2, 3) (2, 2) False
0412112 (0, 3) (2, 3) (2, 2) False
0412121 (0, 3) (2, 3) (2, 3) False
0412122 (0, 3) (2, 3) (2, 3) False
0412131 (0, 3) (2, 3) (3, 0) False
0412132 (0, 3) (2, 3) (3, 0) False
0412141 (0, 3) (2, 3) (3, 1) False
0412142 (0, 3) (2, 3) (3, 1) False
0412151 (0, 3) (2, 3) (3, 2) False
0412152 (0, 3) (2, 3) (3, 2) False
0412161 (0, 3) (2, 3) (3, 3) True
0412162 (0, 3) (2, 3) (3, 3) True
0413011 (0, 3) (3, 0) (0, 0) False
0413012 (0, 3) (3, 0) (0, 0) False
0413021 (0, 3) (3, 0) (0, 1) False
0413022 (0, 3) (3, 0) (0, 1) False
0413031 (0, 3) (3, 0) (0, 2) False
0413032 (0, 3) (3, 0) (0, 2) False
0413041 (0, 3) (3, 0) (0, 3) True
0413042 (0, 3) (3, 0) (0, 3) True
0413051 (0, 3) (3, 0) (1, 0) False
0413052 (0, 3) (3, 0) (1, 0) False
0413061 (0, 3) (3, 0) (1, 1) False
0413062 (0, 3) (3, 0) (1, 1) False
0413071 (0, 3) (3, 0) (1, 2) True
0413072 (0, 3) (3, 0) (1, 2) True
0413081 (0, 3) (3, 0) (1, 3) False
0413082 (0, 3) (3, 0) (1, 3) False
0413091 (0, 3) (3, 0) (2, 0) False
0413092 (0, 3) (3, 0) (2, 0) False
0413101 (0, 3) (3, 0) (2, 1) True
0413102 (0, 3) (3, 0) (2, 1) True
0413111 (0, 3) (3, 0) (2, 2) False
0413112 (0, 3) (3, 0) (2, 2) False
0413121 (0, 3) (3, 0) (2, 3) False
0413122 (0, 3) (3, 0) (2, 3) False
0413131 (0, 3) (3, 0) (3, 0) False
0413132 (0, 3) (3, 0) (3, 0) False
0413141 (0, 3) (3, 0) (3, 1) False
0413142 (0, 3) (3, 0) (3, 1) False
0413151 (0, 3) (3, 0) (3, 2) False
0413152 (0, 3) (3, 0) (3, 2) False
0413161 (0, 3) (3, 0) (3, 3) False
0413162 (0, 3) (3, 0) (3, 3) False
0414011 (0, 3) (3, 1) (0, 0) False
0414012 (0, 3) (3, 1) (0, 0) False
0414021 (0, 3) (3, 1) (0, 1) False
0414022 (0, 3) (3, 1) (0, 1) False
0414031 (0, 3) (3, 1) (0, 2) False
0414032 (0, 3) (3, 1) (0, 2) False
0414041 (0, 3) (3, 1) (0, 3) False
0414042 (0, 3) (3, 1) (0, 3) False
0414051 (0, 3) (3, 1) (1, 0) False
0414052 (0, 3) (3, 1) (1, 0) False
0414061 (0, 3) (3, 1) (1, 1) False
0414062 (0, 3) (3, 1) (1, 1) False
0414071 (0, 3) (3, 1) (1, 2) False
0414072 (0, 3) (3, 1) (1, 2) False
0414081 (0, 3) (3, 1) (1, 3) False
0414082 (0, 3) (3, 1) (1, 3) False
0414091 (0, 3) (3, 1) (2, 0) False
0414092 (0, 3) (3, 1) (2, 0) False
0414101 (0, 3) (3, 1) (2, 1) False
0414102 (0, 3) (3, 1) (2, 1) False
0414111 (0, 3) (3, 1) (2, 2) False
0414112 (0, 3) (3, 1) (2, 2) False
0414121 (0, 3) (3, 1) (2, 3) False
0414122 (0, 3) (3, 1) (2, 3) False
0414131 (0, 3) (3, 1) (3, 0) False
0414132 (0, 3) (3, 1) (3, 0) False
0414141 (0, 3) (3, 1) (3, 1) False
0414142 (0, 3) (3, 1) (3, 1) False
0414151 (0, 3) (3, 1) (3, 2) False
0414152 (0, 3) (3, 1) (3, 2) False
0414161 (0, 3) (3, 1) (3, 3) False
0414162 (0, 3) (3, 1) (3, 3) False
0415011 (0, 3) (3, 2) (0, 0) False
0415012 (0, 3) (3, 2) (0, 0) False
0415021 (0, 3) (3, 2) (0, 1) False
0415022 (0, 3) (3, 2) (0, 1) False
0415031 (0, 3) (3, 2) (0, 2) False
0415032 (0, 3) (3, 2) (0, 2) False
0415041 (0, 3) (3, 2) (0, 3) False
0415042 (0, 3) (3, 2) (0, 3) False
0415051 (0, 3) (3, 2) (1, 0) False
0415052 (0, 3) (3, 2) (1, 0) False
0415061 (0, 3) (3, 2) (1, 1) False
0415062 (0, 3) (3, 2) (1, 1) False
0415071 (0, 3) (3, 2) (1, 2) False
0415072 (0, 3) (3, 2) (1, 2) False
0415081 (0, 3) (3, 2) (1, 3) False
0415082 (0, 3) (3, 2) (1, 3) False
0415091 (0, 3) (3, 2) (2, 0) False
0415092 (0, 3) (3, 2) (2, 0) False
0415101 (0, 3) (3, 2) (2, 1) False
0415102 (0, 3) (3, 2) (2, 1) False
0415111 (0, 3) (3, 2) (2, 2) False
0415112 (0, 3) (3, 2) (2, 2) False
0415121 (0, 3) (3, 2) (2, 3) False
0415122 (0, 3) (3, 2) (2, 3) False
0415131 (0, 3) (3, 2) (3, 0) False
0415132 (0, 3) (3, 2) (3, 0) False
0415141 (0, 3) (3, 2) (3, 1) False
0415142 (0, 3) (3, 2) (3, 1) False
0415151 (0, 3) (3, 2) (3, 2) False
0415152 (0, 3) (3, 2) (3, 2) False
0415161 (0, 3) (3, 2) (3, 3) False
0415162 (0, 3) (3, 2) (3, 3) False
0416011 (0, 3) (3, 3) (0, 0) False
0416012 (0, 3) (3, 3) (0, 0) False
0416021 (0, 3) (3, 3) (0, 1) False
0416022 (0, 3) (3, 3) (0, 1) False
0416031 (0, 3) (3, 3) (0, 2) False
0416032 (0, 3) (3, 3) (0, 2) False
0416041 (0, 3) (3, 3) (0, 3) True
0416042 (0, 3) (3, 3) (0, 3) True
0416051 (0, 3) (3, 3) (1, 0) False
0416052 (0, 3) (3, 3) (1, 0) False
0416061 (0, 3) (3, 3) (1, 1) False
0416062 (0, 3) (3, 3) (1, 1) False
0416071 (0, 3) (3, 3) (1, 2) False
0416072 (0, 3) (3, 3) (1, 2) False
0416081 (0, 3) (3, 3) (1, 3) True
0416082 (0, 3) (3, 3) (1, 3) True
0416091 (0, 3) (3, 3) (2, 0) False
0416092 (0, 3) (3, 3) (2, 0) False
0416101 (0, 3) (3, 3) (2, 1) False
0416102 (0, 3) (3, 3) (2, 1) False
0416111 (0, 3) (3, 3) (2, 2) False
0416112 (0, 3) (3, 3) (2, 2) False
0416121 (0, 3) (3, 3) (2, 3) True
0416122 (0, 3) (3, 3) (2, 3) True
0416131 (0, 3) (3, 3) (3, 0) False
0416132 (0, 3) (3, 3) (3, 0) False
0416141 (0, 3) (3, 3) (3, 1) False
0416142 (0, 3) (3, 3) (3, 1) False
0416151 (0, 3) (3, 3) (3, 2) False
0416152 (0, 3) (3, 3) (3, 2) False
0416161 (0, 3) (3, 3) (3, 3) False
0416162 (0, 3) (3, 3) (3, 3) False
0501011 (1, 0) (0, 0) (0, 0) False
0501012 (1, 0) (0, 0) (0, 0) False
0501021 (1, 0) (0, 0) (0, 1) False
0501022 (1, 0) (0, 0) (0, 1) False
0501031 (1, 0) (0, 0) (0, 2) False
0501032 (1, 0) (0, 0) (0, 2) False
0501041 (1, 0) (0, 0) (0, 3) False
0501042 (1, 0) (0, 0) (0, 3) False
0501051 (1, 0) (0, 0) (1, 0) True
0501052 (1, 0) (0, 0) (1, 0) True
0501061 (1, 0) (0, 0) (1, 1) False
0501062 (1, 0) (0, 0) (1, 1) False
0501071 (1, 0) (0, 0) (1, 2) False
0501072 (1, 0) (0, 0) (1, 2) False
0501081 (1, 0) (0, 0) (1, 3) False
0501082 (1, 0) (0, 0) (1, 3) False
0501091 (1, 0) (0, 0) (2, 0) True
0501092 (1, 0) (0, 0) (2, 0) True
0501101 (1, 0) (0, 0) (2, 1) False
0501102 (1, 0) (0, 0) (2, 1) False
0501111 (1, 0) (0, 0) (2, 2) False
0501112 (1, 0) (0, 0) (2, 2) False
0501121 (1, 0) (0, 0) (2, 3) False
0501122 (1, 0) (0, 0) (2, 3) False
0501131 (1, 0) (0, 0) (3, 0) True
0501132 (1, 0) (0, 0) (3, 0) True
0501141 (1, 0) (0, 0) (3, 1) False
0501142 (1, 0) (0, 0) (3, 1) False
0501151 (1, 0) (0, 0) (3, 2) False
0501152 (1, 0) (0, 0) (3, 2) False
0501161 (1, 0) (0, 0) (3, 3) False
0501162 (1, 0) (0, 0) (3, 3) False
0502011 (1, 0) (0, 1) (0, 0) False
0502012 (1, 0) (0, 1) (0, 0) False
0502021 (1, 0) (0, 1) (0, 1) False
0502022 (1, 0) (0, 1) (0, 1) False
0502031 (1, 0) (0, 1) (0, 2) False
0502032 (1, 0) (0, 1) (0, 2) False
0502041 (1, 0) (0, 1) (0, 3) False
0502042 (1, 0) (0, 1) (0, 3) False
0502051 (1, 0) (0, 1) (1, 0) True
0502052 (1, 0) (0, 1) (1, 0) True
0502061 (1, 0) (0, 1) (1, 1) False
0502062 (1, 0) (0, 1) (1, 1) False
0502071 (1, 0) (0, 1) (1, 2) False
0502072 (1, 0) (0, 1) (1, 2) False
0502081 (1, 0) (0, 1) (1, 3) False
0502082 (1, 0) (0, 1) (1, 3) False
0502091 (1, 0) (0, 1) (2, 0) False
0502092 (1, 0) (0, 1) (2, 0) False
0502101 (1, 0) (0, 1) (2, 1) False
0502102 (1, 0) (0, 1) (2, 1) False
0502111 (1, 0) (0, 1) (2, 2) False
0502112 (1, 0) (0, 1) (2, 2) False
0502121 (1, 0) (0, 1) (2, 3) False
0502122 (1, 0) (0, 1) (2, 3) False
0502131 (1, 0) (0, 1) (3, 0) False
0502132 (1, 0) (0, 1) (3, 0) False
0502141 (1, 0) (0, 1) (3, 1) False
0502142 (1, 0) (0, 1) (3, 1) False
0502151 (1, 0) (0, 1) (3, 2) False
0502152 (1, 0) (0, 1) (3, 2) False
0502161 (1, 0) (0, 1) (3, 3) False
0502162 (1, 0) (0, 1) (3, 3) False
0503011 (1, 0) (0, 2) (0, 0) False
0503012 (1, 0) (0, 2) (0, 0) False
0503021 (1, 0) (0, 2) (0, 1) False
0503022 (1, 0) (0, 2) (0, 1) False
0503031 (1, 0) (0, 2) (0, 2) False
0503032 (1, 0) (0, 2) (0, 2) False
0503041 (1, 0) (0, 2) (0, 3) False
0503042 (1, 0) (0, 2) (0, 3) False
0503051 (1, 0) (0, 2) (1, 0) False
0503052 (1, 0) (0, 2) (1, 0) False
0503061 (1, 0) (0, 2) (1, 1) False
0503062 (1, 0) (0, 2) (1, 1) False
0503071 (1, 0) (0, 2) (1, 2) False
0503072 (1, 0) (0, 2) (1, 2) False
0503081 (1, 0) (0, 2) (1, 3) False
0503082 (1, 0) (0, 2) (1, 3) False
0503091 (1, 0) (0, 2) (2, 0) False
0503092 (1, 0) (0, 2) (2, 0) False
0503101 (1, 0) (0, 2) (2, 1) False
0503102 (1, 0) (0, 2) (2, 1) False
0503111 (1, 0) (0, 2) (2, 2) False
0503112 (1, 0) (0, 2) (2, 2) False
0503121 (1, 0) (0, 2) (2, 3) False
0503122 (1, 0) (0, 2) (2, 3) False
0503131 (1, 0) (0, 2) (3, 0) False
0503132 (1, 0) (0, 2) (3, 0) False
0503141 (1, 0) (0, 2) (3, 1) False
0503142 (1, 0) (0, 2) (3, 1) False
0503151 (1, 0) (0, 2) (3, 2) False
0503152 (1, 0) (0, 2) (3, 2) False
0503161 (1, 0) (0, 2) (3, 3) False
0503162 (1, 0) (0, 2) (3, 3) False
0504011 (1, 0) (0, 3) (0, 0) False
0504012 (1, 0) (0, 3) (0, 0) False
0504021 (1, 0) (0, 3) (0, 1) False
0504022 (1, 0) (0, 3) (0, 1) False
0504031 (1, 0) (0, 3) (0, 2) False
0504032 (1, 0) (0, 3) (0, 2) False
0504041 (1, 0) (0, 3) (0, 3) False
0504042 (1, 0) (0, 3) (0, 3) False
0504051 (1, 0) (0, 3) (1, 0) False
0504052 (1, 0) (0, 3) (1, 0) False
0504061 (1, 0) (0, 3) (1, 1) False
0504062 (1, 0) (0, 3) (1, 1) False
0504071 (1, 0) (0, 3) (1, 2) False
0504072 (1, 0) (0, 3) (1, 2) False
0504081 (1, 0) (0, 3) (1, 3) False
0504082 (1, 0) (0, 3) (1, 3) False
0504091 (1, 0) (0, 3) (2, 0) False
0504092 (1, 0) (0, 3) (2, 0) False
0504101 (1, 0) (0, 3) (2, 1) False
0504102 (1, 0) (0, 3) (2, 1) False
0504111 (1, 0) (0, 3) (2, 2) False
0504112 (1, 0) (0, 3) (2, 2) False
0504121 (1, 0) (0, 3) (2, 3) False
0504122 (1, 0) (0, 3) (2, 3) False
0504131 (1, 0) (0, 3) (3, 0) False
0504132 (1, 0) (0, 3) (3, 0) False
0504141 (1, 0) (0, 3) (3, 1) False
0504142 (1, 0) (0, 3) (3, 1) False
0504151 (1, 0) (0, 3) (3, 2) False
0504152 (1, 0) (0, 3) (3, 2) False
0504161 (1, 0) (0, 3) (3, 3) False
0504162 (1, 0) (0, 3) (3, 3) False
0505011 (1, 0) (1, 0) (0, 0) False
0505012 (1, 0) (1, 0) (0, 0) False
0505021 (1, 0) (1, 0) (0, 1) False
0505022 (1, 0) (1, 0) (0, 1) False
0505031 (1, 0) (1, 0) (0, 2) False
0505032 (1, 0) (1, 0) (0, 2) False
0505041 (1, 0) (1, 0) (0, 3) False
0505042 (1, 0) (1, 0) (0, 3) False
0505051 (1, 0) (1, 0) (1, 0) True
0505052 (1, 0) (1, 0) (1, 0) True
0505061 (1, 0) (1, 0) (1, 1) False
0505062 (1, 0) (1, 0) (1, 1) False
0505071 (1, 0) (1, 0) (1, 2) False
0505072 (1, 0) (1, 0) (1, 2) False
0505081 (1, 0) (1, 0) (1, 3) False
0505082 (1, 0) (1, 0) (1, 3) False
0505091 (1, 0) (1, 0) (2, 0) False
0505092 (1, 0) (1, 0) (2, 0) False
0505101 (1, 0) (1, 0) (2, 1) False
0505102 (1, 0) (1, 0) (2, 1) False
0505111 (1, 0) (1, 0) (2, 2) False
0505112 (1, 0) (1, 0) (2, 2) False
0505121 (1, 0) (1, 0) (2, 3) False
0505122 (1, 0) (1, 0) (2, 3) False
0505131 (1, 0) (1, 0) (3, 0) False
0505132 (1, 0) (1, 0) (3, 0) False
0505141 (1, 0) (1, 0) (3, 1) False
0505142 (1, 0) (1, 0) (3, 1) False
0505151 (1, 0) (1, 0) (3, 2) False
0505152 (1, 0) (1, 0) (3, 2) False
0505161 (1, 0) (1, 0) (3, 3) False
0505162 (1, 0) (1, 0) (3, 3) False
0506011 (1, 0) (1, 1) (0, 0) False
0506012 (1, 0) (1, 1) (0, 0) False
0506021 (1, 0) (1, 1) (0, 1) False
0506022 (1, 0) (1, 1) (0, 1) False
0506031 (1, 0) (1, 1) (0, 2) False
0506032 (1, 0) (1, 1) (0, 2) False
0506041 (1, 0) (1, 1) (0, 3) False
0506042 (1, 0) (1, 1) (0, 3) False
0506051 (1, 0) (1, 1) (1, 0) True
0506052 (1, 0) (1, 1) (1, 0) True
0506061 (1, 0) (1, 1) (1, 1) True
0506062 (1, 0) (1, 1) (1, 1) True
0506071 (1, 0) (1, 1) (1, 2) False
0506072 (1, 0) (1, 1) (1, 2) False
0506081 (1, 0) (1, 1) (1, 3) False
0506082 (1, 0) (1, 1) (1, 3) False
0506091 (1, 0) (1, 1) (2, 0) False
0506092 (1, 0) (1, 1) (2, 0) False
0506101 (1, 0) (1, 1) (2, 1) False
0506102 (1, 0) (1, 1) (2, 1) False
0506111 (1, 0) (1, 1) (2, 2) False
0506112 (1, 0) (1, 1) (2, 2) False
0506121 (1, 0) (1, 1) (2, 3) False
0506122 (1, 0) (1, 1) (2, 3) False
0506131 (1, 0) (1, 1) (3, 0) False
0506132 (1, 0) (1, 1) (3, 0) False
0506141 (1, 0) (1, 1) (3, 1) False
0506142 (1, 0) (1, 1) (3, 1) False
0506151 (1, 0) (1, 1) (3, 2) False
0506152 (1, 0) (1, 1) (3, 2) False
0506161 (1, 0) (1, 1) (3, 3) False
0506162 (1, 0) (1, 1) (3, 3) False
0507011 (1, 0) (1, 2) (0, 0) False
0507012 (1, 0) (1, 2) (0, 0) False
0507021 (1, 0) (1, 2) (0, 1) False
0507022 (1, 0) (1, 2) (0, 1) False
0507031 (1, 0) (1, 2) (0, 2) False
0507032 (1, 0) (1, 2) (0, 2) False
0507041 (1, 0) (1, 2) (0, 3) False
0507042 (1, 0) (1, 2) (0, 3) False
0507051 (1, 0) (1, 2) (1, 0) True
0507052 (1, 0) (1, 2) (1, 0) True
0507061 (1, 0) (1, 2) (1, 1) True
0507062 (1, 0) (1, 2) (1, 1) True
0507071 (1, 0) (1, 2) (1, 2) True
0507072 (1, 0) (1, 2) (1, 2) True
0507081 (1, 0) (1, 2) (1, 3) False
0507082 (1, 0) (1, 2) (1, 3) False
0507091 (1, 0) (1, 2) (2, 0) False
0507092 (1, 0) (1, 2) (2, 0) False
0507101 (1, 0) (1, 2) (2, 1) False
0507102 (1, 0) (1, 2) (2, 1) False
0507111 (1, 0) (1, 2) (2, 2) False
0507112 (1, 0) (1, 2) (2, 2) False
0507121 (1, 0) (1, 2) (2, 3) False
0507122 (1, 0) (1, 2) (2, 3) False
0507131 (1, 0) (1, 2) (3, 0) False
0507132 (1, 0) (1, 2) (3, 0) False
0507141 (1, 0) (1, 2) (3, 1) False
0507142 (1, 0) (1, 2) (3, 1) False
0507151 (1, 0) (1, 2) (3, 2) False
0507152 (1, 0) (1, 2) (3, 2) False
0507161 (1, 0) (1, 2) (3, 3) False
0507162 (1, 0) (1, 2) (3, 3) False
